Common name 	Scientific name 	Status 	No. 	No. Back
Swahili Sparrow 	Passer suahelicus 		8 	3
Southern Grey-headed Sparrow 	Passer diffusus 		45 	64
Desert Sparrow 	Passer simplex 		24 	5
Spectacled Flowerpecker 	Dicaeum dayakorum 		2 	0
Zarudny's Sparrow 	Passer zarudnyi 		0 	0
Eurasian Tree Sparrow 	Passer montanus 		1792 	2228
Sudan Golden Sparrow 	Passer luteus 		12 	8
Arabian Golden Sparrow 	Passer euchlorus 		0 	0
Chestnut Sparrow 	Passer eminibey 		9 	0
Pale Rockfinch 	Carpospiza brachydactyla 		20 	1
Rock Sparrow 	Petronia petronia 		155 	216
Yellow-throated Bush Sparrow 	Gymnoris superciliaris 		37 	8
Sahel Bush Sparrow 	Gymnoris dentata 		29 	14
Yellow-spotted Bush Sparrow 	Gymnoris pyrgita 		17 	0
Yellow-throated Sparrow 	Gymnoris xanthocollis 		35 	7
White-winged Snowfinch 	Montifringilla nivalis 		54 	0
Tibetan Snowfinch 	Montifringilla henrici 		14 	0
Black-winged Snowfinch 	Montifringilla adamsi 		2 	0
White-rumped Snowfinch 	Onychostruthus taczanowskii 		16 	1
Pere David's Snowfinch 	Pyrgilauda davidiana 		4 	0
Rufous-necked Snowfinch 	Pyrgilauda ruficollis 		13 	0
Blanford's Snowfinch 	Pyrgilauda blanfordi 		5 	0
Afghan Snowfinch 	Pyrgilauda theresae 		0 	0
White-billed Buffalo Weaver 	Bubalornis albirostris 		16 	9
Red-billed Buffalo Weaver 	Bubalornis niger 		23 	6
White-headed Buffalo Weaver 	Dinemellia dinemelli 		36 	13
White-browed Sparrow-Weaver 	Plocepasser mahali 		100 	89
Chestnut-crowned Sparrow-Weaver 	Plocepasser superciliosus 		24 	1
Donaldson Smith's Sparrow-Weaver 	Plocepasser donaldsoni 		1 	0
Chestnut-backed Sparrow-Weaver 	Plocepasser rufoscapulatus 		6 	0
Rufous-tailed Weaver 	Histurgops ruficauda 		16 	4
Grey-capped Social Weaver 	Pseudonigrita arnaudi 		22 	8
Black-capped Social Weaver 	Pseudonigrita cabanisi 		9 	3
Sociable Weaver 	Philetairus socius 		27 	12
Scaly-feathered Weaver 	Sporopipes squamifrons 		16 	8
Speckle-fronted Weaver 	Sporopipes frontalis 		15 	1
Thick-billed Weaver 	Amblyospiza albifrons 		24 	2
Baglafecht Weaver 	Ploceus baglafecht 		39 	12
Bannerman's Weaver 	Ploceus bannermani 		8 	2
Bates's Weaver 	Ploceus batesi 		0 	0
Black-chinned Weaver 	Ploceus nigrimentus 		0 	0
Bertram's Weaver 	Ploceus bertrandi 		4 	0
Slender-billed Weaver 	Ploceus pelzelni 		5 	2
Loango Weaver 	Ploceus subpersonatus 		0 	0
Little Weaver 	Ploceus luteolus 		20 	0
Spectacled Weaver 	Ploceus ocularis 		44 	14
Black-necked Weaver 	Ploceus nigricollis 		22 	8
Strange Weaver 	Ploceus alienus 		8 	1
Black-billed Weaver 	Ploceus melanogaster 		6 	1
Cape Weaver 	Ploceus capensis 		33 	22
Bocage's Weaver 	Ploceus temporalis 		0 	0
Eastern Golden Weaver 	Ploceus subaureus 		21 	6
Holub's Golden Weaver 	Ploceus xanthops 		37 	10
Orange Weaver 	Ploceus aurantius 		5 	2
Heuglin's Masked Weaver 	Ploceus heuglini 		1 	0
Golden Palm Weaver 	Ploceus bojeri 		4 	6
Taveta Weaver 	Ploceus castaneiceps 		14 	2
Principe Weaver 	Ploceus princeps 		6 	0
Northern Brown-throated Weaver 	Ploceus castanops 		1 	0
Southern Brown-throated Weaver 	Ploceus xanthopterus 		16 	1
Kilombero Weaver 	Ploceus burnieri 		43 	10
Rüppell's Weaver 	Ploceus galbula 		31 	14
Northern Masked Weaver 	Ploceus taeniopterus 		6 	0
Lesser Masked Weaver 	Ploceus intermedius 		38 	8
Southern Masked Weaver 	Ploceus velatus 		39 	43
Katanga Masked Weaver 	Ploceus katangae 		0 	0
Lufira Masked Weaver 	Ploceus ruweti 		0 	0
Tanzanian Masked Weaver 	Ploceus reichardi 		0 	0
Vitelline Masked Weaver 	Ploceus vitellinus 		30 	17
Speke's Weaver 	Ploceus spekei 		13 	1
Fox's Weaver 	Ploceus spekeoides 		0 	0
Village Weaver 	Ploceus cucullatus 		115 	75
Giant Weaver 	Ploceus grandis 		2 	0
Vieillot's Black Weaver 	Ploceus nigerrimus 		24 	21
Weyns's Weaver 	Ploceus weynsi 		1 	0
Clarke's Weaver 	Ploceus golandi 		3 	1
Juba Weaver 	Ploceus dichrocephalus 		4 	0
Black-headed Weaver 	Ploceus melanocephalus 		48 	82
Golden-backed Weaver 	Ploceus jacksoni 		8 	0
Cinnamon Weaver 	Ploceus badius 		2 	0
Chestnut Weaver 	Ploceus rubiginosus 		12 	2
Golden-naped Weaver 	Ploceus aureonucha 		0 	0
Yellow-mantled Weaver 	Ploceus tricolor 		1 	0
Maxwell's Black Weaver 	Ploceus albinucha 		2 	1
Nelicourvi Weaver 	Ploceus nelicourvi 		12 	1
Sakalava Weaver 	Ploceus sakalava 		15 	0
Asian Golden Weaver 	Ploceus hypoxanthus 		12 	0
Compact Weaver 	Ploceus superciliosus 		1 	0
Black-breasted Weaver 	Ploceus benghalensis 		1 	0
Streaked Weaver 	Ploceus manyar 		9 	1
Baya Weaver 	Ploceus philippinus 		39 	15
Finn's Weaver 	Ploceus megarhynchus 		0 	0
Dark-backed Weaver 	Ploceus bicolor 		54 	14
Preuss's Weaver 	Ploceus preussi 		0 	0
Yellow-capped Weaver 	Ploceus dorsomaculatus 		0 	0
Olive-headed Weaver 	Ploceus olivaceiceps 		1 	0
Usambara Weaver 	Ploceus nicolli 		8 	0
Brown-capped Weaver 	Ploceus insignis 		6 	0
Bar-winged Weaver 	Ploceus angolensis 		1 	0
Sao Tome Weaver 	Ploceus sanctithomae 		6 	5
Yellow-legged Weaver 	Ploceus flavipes 		0 	0
Red-crowned Malimbe 	Malimbus coronatus 		0 	0
Cassin's Malimbe 	Malimbus cassini 		0 	0
Rachel's Malimbe 	Malimbus racheliae 		0 	0
Gola Malimbe 	Malimbus ballmanni 		1 	0
Red-vented Malimbe 	Malimbus scutatus 		11 	4
Ibadan Malimbe 	Malimbus ibadanensis 		0 	0
Blue-billed Malimbe 	Malimbus nitens 		28 	7
Red-headed Malimbe 	Malimbus rubricollis 		6 	2
Red-bellied Malimbe 	Malimbus erythrogaster 		0 	0
Crested Malimbe 	Malimbus malimbicus 		9 	3
Red-headed Weaver 	Anaplectes rubriceps 		8 	0
Cardinal Quelea 	Quelea cardinalis 		2 	0
Red-headed Quelea 	Quelea erythrops 		2 	0
Red-billed Quelea 	Quelea quelea 		27 	11
Red Fody 	Foudia madagascariensis 		60 	171
Comoros Fody 	Foudia eminentissima 		4 	0
Aldabra Fody 	Foudia aldabrana 		0 	0
Forest Fody 	Foudia omissa 		6 	2
Mauritius Fody 	Foudia rubra 		57 	4
Seychelles Fody 	Foudia sechellarum 		9 	2
Rodrigues Fody 	Foudia flavicans 		6 	0
Bob-tailed Weaver 	Brachycope anomala 		2 	0
Yellow-crowned Bishop 	Euplectes afer 		32 	47
Fire-fronted Bishop 	Euplectes diadematus 		3 	0
Black Bishop 	Euplectes gierowii 		2 	0
Zanzibar Red Bishop 	Euplectes nigroventris 		2 	1
Black-winged Red Bishop 	Euplectes hordeaceus 		12 	3
Southern Red Bishop 	Euplectes orix 		38 	19
Northern Red Bishop 	Euplectes franciscanus 		17 	3
Golden-backed Bishop 	Euplectes aureus 		1 	0
Yellow Bishop 	Euplectes capensis 		34 	4
Fan-tailed Widowbird 	Euplectes axillaris 		6 	0
Yellow-mantled Widowbird 	Euplectes macroura 		9 	1
Marsh Widowbird 	Euplectes hartlaubi 		13 	3
Montane Widowbird 	Euplectes psammacromius 		5 	2
White-winged Widowbird 	Euplectes albonotatus 		12 	7
Red-collared Widowbird 	Euplectes ardens 		14 	7
Long-tailed Widowbird 	Euplectes progne 		22 	7
Jackson's Widowbird 	Euplectes jacksoni 		0 	0
Woodhouse's Antpecker 	Parmoptila woodhousei 		0 	0
Red-fronted Antpecker 	Parmoptila rubrifrons 		4 	0
Jameson's Antpecker 	Parmoptila jamesoni 		0 	0
White-breasted Nigrita 	Nigrita fusconotus 		10 	7
Chestnut-breasted Nigrita 	Nigrita bicolor 		10 	1
Pale-fronted Nigrita 	Nigrita luteifrons 		0 	1
Grey-headed Nigrita 	Nigrita canicapillus 		29 	15
Shelley's Oliveback 	Nesocharis shelleyi 		3 	0
White-collared Oliveback 	Nesocharis ansorgei 		1 	0
Grey-headed Oliveback 	Nesocharis capistrata 		1 	0
Red-billed Pytilia 	Pytilia lineata 		0 	0
Red-winged Pytilia 	Pytilia phoenicoptera 		3 	1
Yellow-winged Pytilia 	Pytilia hypogrammica 		0 	0
Orange-winged Pytilia 	Pytilia afra 		3 	0
Green-winged Pytilia 	Pytilia melba 		23 	1
Red-headed Finch 	Amadina erythrocephala 		13 	1
Cut-throat Finch 	Amadina fasciata 		13 	0
Green Twinspot 	Mandingoa nitidula 		12 	0
Red-faced Crimsonwing 	Cryptospiza reichenovii 		22 	3
Abyssinian Crimsonwing 	Cryptospiza salvadorii 		3 	0
Dusky Crimsonwing 	Cryptospiza jacksoni 		5 	0
Shelley's Crimsonwing 	Cryptospiza shelleyi 		0 	0
Black-bellied Seedcracker 	Pyrenestes ostrinus 		0 	1
Crimson Seedcracker 	Pyrenestes sanguineus 		0 	0
Lesser Seedcracker 	Pyrenestes minor 		1 	0
Grant's Bluebill 	Spermophaga poliogenys 		2 	0
Western Bluebill 	Spermophaga haematina 		14 	5
Red-headed Bluebill 	Spermophaga ruficapilla 		2 	0
Brown Twinspot 	Clytospiza monteiri 		1 	0
Pink-throated Twinspot 	Hypargos margaritatus 		6 	0
Red-throated Twinspot 	Hypargos niveoguttatus 		16 	0
Dybowski's Twinspot 	Euschistospiza dybowskii 		1 	0
Dusky Twinspot 	Euschistospiza cinereovinacea 		1 	0
Black-bellied Firefinch 	Lagonosticta rara 		1 	0
Bar-breasted Firefinch 	Lagonosticta rufopicta 		6 	1
Brown Firefinch 	Lagonosticta nitidula 		7 	0
Red-billed Firefinch 	Lagonosticta senegala 		53 	11
Rock Firefinch 	Lagonosticta sanguinodorsalis 		0 	0
Chad Firefinch 	Lagonosticta umbrinodorsalis 		0 	0
Mali Firefinch 	Lagonosticta virata 		4 	1
African Firefinch 	Lagonosticta rubricata 		27 	8
Landana Firefinch 	Lagonosticta landanae 		0 	0
Jameson's Firefinch 	Lagonosticta rhodopareia 		15 	7
Black-faced Firefinch 	Lagonosticta larvata 		4 	0
Blue Waxbill 	Uraeginthus angolensis 		34 	53
Red-cheeked Cordon-bleu 	Uraeginthus bengalus 		64 	78
Blue-capped Cordon-bleu 	Uraeginthus cyanocephalus 		6 	0
Violet-eared Waxbill 	Uraeginthus granatinus 		4 	0
Purple Grenadier 	Uraeginthus ianthinogaster 		17 	0
Yellow-bellied Waxbill 	Coccopygia quartinia 		18 	0
Swee Waxbill 	Coccopygia melanotis 		20 	4
Angolan Waxbill 	Coccopygia bocagei 		0 	0
Lavender Waxbill 	Estrilda caerulescens 		10 	6
Grey Waxbill 	Estrilda perreini 		1 	0
Cinderella Waxbill 	Estrilda thomensis 		3 	0
Anambra Waxbill 	Estrilda poliopareia 		3 	0
Fawn-breasted Waxbill 	Estrilda paludicola 		9 	1
Abyssinian Waxbill 	Estrilda ochrogaster 		7 	0
Orange-cheeked Waxbill 	Estrilda melpoda 		9 	2
Crimson-rumped Waxbill 	Estrilda rhodopyga 		12 	0
Arabian Waxbill 	Estrilda rufibarba 		2 	0
Black-rumped Waxbill 	Estrilda troglodytes 		17 	7
Common Waxbill 	Estrilda astrild 		206 	286
Black-lored Waxbill 	Estrilda nigriloris 		0 	0
Black-crowned Waxbill 	Estrilda nonnula 		18 	4
Black-headed Waxbill 	Estrilda atricapilla 		0 	1
Kandt's Waxbill 	Estrilda kandti 		7 	1
Black-faced Waxbill 	Estrilda erythronotos 		9 	1
Black-cheeked Waxbill 	Estrilda charmosyna 		8 	0
Red Avadavat 	Amandava amandava 		48 	2
Green Avadavat 	Amandava formosa 		12 	1
Orange-breasted Waxbill 	Amandava subflava 		16 	4
Quailfinch 	Ortygospiza atricollis 		39 	29
Locust Finch 	Paludipasser locustella 		10 	0
Painted Finch 	Emblema pictum 		5 	1
Beautiful Firetail 	Stagonopleura bella 		8 	0
Red-eared Firetail 	Stagonopleura oculata 		2 	0
Diamond Firetail 	Stagonopleura guttata 		6 	2
Mountain Firetail 	Oreostruthus fuliginosus 		2 	0
Red-browed Finch 	Neochmia temporalis 		10 	11
Crimson Finch 	Neochmia phaeton 		10 	2
Star Finch 	Neochmia ruficauda 		10 	0
Plum-headed Finch 	Neochmia modesta 		2 	0
Masked Finch 	Poephila personata 		1 	0
Long-tailed Finch 	Poephila acuticauda 		4 	0
Black-throated Finch 	Poephila cincta 		6 	1
Zebra Finch 	Taeniopygia guttata 		19 	11
Double-barred Finch 	Taeniopygia bichenovii 		17 	11
Tawny-breasted Parrotfinch 	Erythrura hyperythra 		7 	0
Pin-tailed Parrotfinch 	Erythrura prasina 		14 	1
Green-faced Parrotfinch 	Erythrura viridifacies 		0 	0
Tricolored Parrotfinch 	Erythrura tricolor 		5 	0
Red-eared Parrotfinch 	Erythrura coloria 		6 	0
Blue-faced Parrotfinch 	Erythrura trichroa 		14 	2
Papuan Parrotfinch 	Erythrura papuana 		0 	0
Red-throated Parrotfinch 	Erythrura psittacea 		2 	0
Red-headed Parrotfinch 	Erythrura cyaneovirens 		4 	0
Royal Parrotfinch 	Erythrura regia 		0 	0
Fiji Parrotfinch 	Erythrura pealii 		4 	0
Pink-billed Parrotfinch 	Erythrura kleinschmidti 		0 	0
Gouldian Finch 	Erythrura gouldiae 		2 	0
Madagascan Mannikin 	Lepidopygia nana 		9 	0
African Silverbill 	Euodice cantans 		17 	9
Indian Silverbill 	Euodice malabarica 		24 	4
Grey-headed Silverbill 	Odontospiza caniceps 		8 	0
Bronze Mannikin 	Lonchura cucullata 		39 	49
Black-and-white Mannikin 	Lonchura bicolor 		8 	3
Red-backed Mannikin 	Lonchura nigriceps 		12 	0
Magpie Mannikin 	Lonchura fringilloides 		7 	0
White-rumped Munia 	Lonchura striata 		33 	5
Javan Munia 	Lonchura leucogastroides 		8 	2
Dusky Munia 	Lonchura fuscans 		12 	2
Black-faced Munia 	Lonchura molucca 		9 	0
Scaly-breasted Munia 	Lonchura punctulata 		73 	24
Black-throated Munia 	Lonchura kelaarti 		5 	0
White-bellied Munia 	Lonchura leucogastra 		5 	0
Streak-headed Mannikin 	Lonchura tristissima 		6 	0
White-spotted Mannikin 	Lonchura leucosticta 		0 	0
Five-colored Munia 	Lonchura quinticolor 		2 	0
Tricolored Munia 	Lonchura malacca 		5 	0
White-capped Munia 	Lonchura ferruginosa 		1 	0
Chestnut Munia 	Lonchura atricapilla 		16 	5
White-headed Munia 	Lonchura maja 		9 	0
Pale-headed Munia 	Lonchura pallida 		1 	0
Great-billed Mannikin 	Lonchura grandis 		0 	0
Grey-banded Mannikin 	Lonchura vana 		4 	0
Grey-headed Mannikin 	Lonchura caniceps 		1 	0
Grey-crowned Mannikin 	Lonchura nevermanni 		1 	0
Hooded Mannikin 	Lonchura spectabilis 		5 	0
Forbes's Mannikin 	Lonchura forbesi 		2 	0
Hunstein's Mannikin 	Lonchura hunsteini 		1 	0
Yellow-rumped Mannikin 	Lonchura flaviprymna 		1 	0
Chestnut-breasted Mannikin 	Lonchura castaneothorax 		7 	1
Black Mannikin 	Lonchura stygia 		1 	0
Black-breasted Mannikin 	Lonchura teerinki 		2 	0
Eastern Alpine Mannikin 	Lonchura monticola 		0 	0
Western Alpine Mannikin 	Lonchura montana 		2 	0
Buff-bellied Mannikin 	Lonchura melaena 		2 	0
Timor Sparrow 	Lonchura fuscata 		1 	0
Java Sparrow 	Lonchura oryzivora 		6 	2
Pictorella Mannikin 	Heteromunia pectoralis 		1 	0
Village Indigobird 	Vidua chalybeata 		47 	5
Purple Indigobird 	Vidua purpurascens 		13 	0
Jambandu Indigobird 	Vidua raricola 		1 	0
Barka Indigobird 	Vidua larvaticola 		4 	0
Dusky Indigobird 	Vidua funerea 		21 	0
Zambezi Indigobird 	Vidua codringtoni 		3 	0
Wilson's Indigobird 	Vidua wilsoni 		2 	0
Quailfinch Indigobird 	Vidua nigeriae 		0 	0
Jos Plateau Indigobird 	Vidua maryae 		0 	0
Cameroon Indigobird 	Vidua camerunensis 		1 	0
Pin-tailed Whydah 	Vidua macroura 		50 	7
Steel-blue Whydah 	Vidua hypocherina 		0 	0
Straw-tailed Whydah 	Vidua fischeri 		12 	0
Shaft-tailed Whydah 	Vidua regia 		4 	0
Long-tailed Paradise Whydah 	Vidua paradisaea 		6 	0
Sahel Paradise Whydah 	Vidua orientalis 		3 	0
Exclamatory Paradise Whydah 	Vidua interjecta 		1 	0
Togo Paradise Whydah 	Vidua togoensis 		0 	0
Broad-tailed Paradise Whydah 	Vidua obtusa 		2 	0
Cuckoo-finch 	Anomalospiza imberbis 		6 	0
Olive Warbler 	Peucedramus taeniatus 		123 	108
Alpine Accentor 	Prunella collaris 		76 	2
Altai Accentor 	Prunella himalayana 		15 	2
Robin Accentor 	Prunella rubeculoides 		13 	0
Rufous-breasted Accentor 	Prunella strophiata 		30 	5
Siberian Accentor 	Prunella montanella 		15 	3
Brown Accentor 	Prunella fulvescens 		35 	15
Radde's Accentor 	Prunella ocularis 		10 	0
Arabian Accentor 	Prunella fagani 		0 	0
Black-throated Accentor 	Prunella atrogularis 		9 	3
Kozlov's Accentor 	Prunella koslowi 		9 	0
Dunnock 	Prunella modularis 		1247 	3085
Japanese Accentor 	Prunella rubida 		13 	2
Maroon-backed Accentor 	Prunella immaculata 		7 	0
Forest Wagtail 	Dendronanthus indicus 		19 	2
Western Yellow Wagtail 	Motacilla flava 		1060 	559
Eastern Yellow Wagtail 	Motacilla tschutschensis 		115 	14
Citrine Wagtail 	Motacilla citreola 		217 	16
Cape Wagtail 	Motacilla capensis 		43 	7
Madagascan Wagtail 	Motacilla flaviventris 		16 	2
Sao Tome Shorttail 	Motacilla bocagii 		3 	2
Grey Wagtail 	Motacilla cinerea 		481 	372
Mountain Wagtail 	Motacilla clara 		29 	3
White Wagtail 	Motacilla alba 		883 	953
African Pied Wagtail 	Motacilla aguimp 		85 	4
Mekong Wagtail 	Motacilla samveasnae 		10 	0
Japanese Wagtail 	Motacilla grandis 		66 	24
White-browed Wagtail 	Motacilla maderaspatensis 		38 	8
Golden Pipit 	Tmetothylacus tenellus 		1 	0
Sharpe's Longclaw 	Macronyx sharpei 		0 	0
Abyssinian Longclaw 	Macronyx flavicollis 		3 	0
Fülleborn's Longclaw 	Macronyx fuelleborni 		16 	1
Cape Longclaw 	Macronyx capensis 		45 	16
Yellow-throated Longclaw 	Macronyx croceus 		48 	7
Pangani Longclaw 	Macronyx aurantiigula 		1 	0
Rosy-throated Longclaw 	Macronyx ameliae 		8 	0
Grimwood's Longclaw 	Macronyx grimwoodi 		2 	0
Richard's Pipit 	Anthus richardi 		266 	15
Paddyfield Pipit 	Anthus rufulus 		60 	10
Australian Pipit 	Anthus australis 		10 	2
New Zealand Pipit 	Anthus novaeseelandiae 		13 	1
African Pipit 	Anthus cinnamomeus 		77 	17
Mountain Pipit 	Anthus hoeschi 		4 	0
Blyth's Pipit 	Anthus godlewskii 		106 	12
Tawny Pipit 	Anthus campestris 		263 	28
Long-billed Pipit 	Anthus similis 		60 	5
Wood Pipit 	Anthus nyassae 		8 	0
Buffy Pipit 	Anthus vaalensis 		3 	0
Plain-backed Pipit 	Anthus leucophrys 		27 	2
Long-legged Pipit 	Anthus pallidiventris 		3 	0
Meadow Pipit 	Anthus pratensis 		568 	839
Tree Pipit 	Anthus trivialis 		929 	514
Olive-backed Pipit 	Anthus hodgsoni 		558 	56
Pechora Pipit 	Anthus gustavi 		20 	4
Rosy Pipit 	Anthus roseatus 		31 	2
Red-throated Pipit 	Anthus cervinus 		227 	27
Buff-bellied Pipit 	Anthus rubescens 		129 	29
Water Pipit 	Anthus spinoletta 		311 	43
Eurasian Rock Pipit 	Anthus petrosus 		170 	28
Nilgiri Pipit 	Anthus nilghiriensis 		5 	0
Upland Pipit 	Anthus sylvanus 		15 	1
Berthelot's Pipit 	Anthus berthelotii 		50 	14
Striped Pipit 	Anthus lineiventris 		21 	4
African Rock Pipit 	Anthus crenatus 		92 	0
Short-tailed Pipit 	Anthus brachyurus 		2 	0
Bushveld Pipit 	Anthus caffer 		3 	0
Sokoke Pipit 	Anthus sokokensis 		12 	0
Malindi Pipit 	Anthus melindae 		7 	0
Yellow-breasted Pipit 	Anthus chloris 		13 	1
Alpine Pipit 	Anthus gutturalis 		5 	0
Madanga 	Anthus ruficollis 		0 	0
Sprague's Pipit 	Anthus spragueii 		35 	37
Yellowish Pipit 	Anthus lutescens 		76 	13
Peruvian Pipit 	Anthus peruvianus 		11 	2
Short-billed Pipit 	Anthus furcatus 		11 	0
Puna Pipit 	Anthus brevirostris 		24 	5
Pampas Pipit 	Anthus chacoensis 		4 	0
Correndera Pipit 	Anthus correndera 		82 	5
South Georgia Pipit 	Anthus antarcticus 		14 	1
Ochre-breasted Pipit 	Anthus nattereri 		46 	0
Hellmayr's Pipit 	Anthus hellmayri 		92 	1
Paramo Pipit 	Anthus bogotensis 		23 	3
Przevalski's Finch 	Urocynchramus pylzowi 		13 	0
Common Chaffinch 	Fringilla coelebs 		3952 	13421
Tenerife Blue Chaffinch 	Fringilla teydea 		26 	13
Gran Canaria Blue Chaffinch 	Fringilla polatzeki 		16 	1
Brambling 	Fringilla montifringilla 		451 	354
Black-and-yellow Grosbeak 	Mycerobas icterioides 		9 	0
Collared Grosbeak 	Mycerobas affinis 		18 	4
Spot-winged Grosbeak 	Mycerobas melanozanthos 		8 	0
White-winged Grosbeak 	Mycerobas carnipes 		34 	15
Evening Grosbeak 	Hesperiphona vespertina 		179 	45
Hooded Grosbeak 	Hesperiphona abeillei 		29 	7
Hawfinch 	Coccothraustes coccothraustes 		750 	1056
Chinese Grosbeak 	Eophona migratoria 		23 	5
Japanese Grosbeak 	Eophona personata 		91 	106
Pine Grosbeak 	Pinicola enucleator 		159 	17
Brown Bullfinch 	Pyrrhula nipalensis 		19 	2
Orange Bullfinch 	Pyrrhula aurantiaca 		6 	0
Red-headed Bullfinch 	Pyrrhula erythrocephala 		8 	1
Grey-headed Bullfinch 	Pyrrhula erythaca 		26 	9
White-cheeked Bullfinch 	Pyrrhula leucogenis 		8 	0
Eurasian Bullfinch 	Pyrrhula pyrrhula 		901 	617
Azores Bullfinch 	Pyrrhula murina 		22 	3
Asian Crimson-winged Finch 	Rhodopechys sanguineus 		5 	1
African Crimson-winged Finch 	Rhodopechys alienus 		9 	1
Trumpeter Finch 	Bucanetes githagineus 		54 	9
Mongolian Finch 	Bucanetes mongolicus 		10 	0
Blanford's Rosefinch 	Agraphospiza rubescens 		10 	0
Spectacled Finch 	Callacanthis burtoni 		11 	0
Golden-naped Finch 	Pyrrhoplectes epauletta 		3 	0
Dark-breasted Rosefinch 	Procarduelis nipalensis 		17 	1
Plain Mountain Finch 	Leucosticte nemoricola 		20 	1
Brandt's Mountain Finch 	Leucosticte brandti 		9 	0
Asian Rosy Finch 	Leucosticte arctoa 		9 	2
Grey-crowned Rosy Finch 	Leucosticte tephrocotis 		48 	5
Black Rosy Finch 	Leucosticte atrata 		35 	4
Brown-capped Rosy Finch 	Leucosticte australis 		14 	1
Common Rosefinch 	Carpodacus erythrinus 		546 	225
Scarlet Finch 	Carpodacus sipahi 		5 	0
Bonin Grosbeak 	Carpodacus ferreorostris 	Extinct 	0 	0
Streaked Rosefinch 	Carpodacus rubicilloides 		24 	4
Great Rosefinch 	Carpodacus rubicilla 		17 	0
Blyth's Rosefinch 	Carpodacus grandis 		1 	0
Red-mantled Rosefinch 	Carpodacus rhodochlamys 		8 	1
Himalayan Beautiful Rosefinch 	Carpodacus pulcherrimus 		8 	0
Chinese Beautiful Rosefinch 	Carpodacus davidianus 		5 	1
Pink-rumped Rosefinch 	Carpodacus waltoni 		14 	2
Pink-browed Rosefinch 	Carpodacus rodochroa 		11 	1
Dark-rumped Rosefinch 	Carpodacus edwardsii 		7 	0
Spot-winged Rosefinch 	Carpodacus rodopeplus 		2 	0
Sharpe's Rosefinch 	Carpodacus verreauxii 		1 	0
Vinaceous Rosefinch 	Carpodacus vinaceus 		7 	0
Taiwan Rosefinch 	Carpodacus formosanus 		5 	3
Sinai Rosefinch 	Carpodacus synoicus 		16 	6
Pale Rosefinch 	Carpodacus stoliczkae 		3 	0
Tibetan Rosefinch 	Carpodacus roborowskii 		3 	0
Sillem's Mountain Finch 	Carpodacus sillemi 		0 	0
Long-tailed Rosefinch 	Carpodacus sibiricus 		87 	19
Pallas's Rosefinch 	Carpodacus roseus 		9 	1
Three-banded Rosefinch 	Carpodacus trifasciatus 		4 	0
Himalayan White-browed Rosefinch 	Carpodacus thura 		14 	5
Chinese White-browed Rosefinch 	Carpodacus dubius 		28 	10
Red-fronted Rosefinch 	Carpodacus puniceus 		18 	1
Crimson-browed Finch 	Carpodacus subhimachalus 		2 	0
Poo-uli 	Melamprosops phaeosoma 	Extinct 	0 	0
Oahu Alauahio 	Paroreomyza maculata 		0 	0
Kakawahie 	Paroreomyza flammea 	Extinct 	0 	0
Maui Alauahio 	Paroreomyza montana 		10 	1
Akikiki 	Oreomystis bairdi 		2 	1
Laysan Finch 	Telespiza cantans 		0 	0
Nihoa Finch 	Telespiza ultima 		3 	0
Palila 	Loxioides bailleui 		7 	0
Lesser Koa Finch 	Rhodacanthis flaviceps 	Extinct 	0 	0
Greater Koa Finch 	Rhodacanthis palmeri 	Extinct 	0 	0
Kona Grosbeak 	Chloridops kona 	Extinct 	0 	0
Ou 	Psittirostra psittacea 	Extinct 	0 	0
Lanai Hookbill 	Dysmorodrepanis munroi 	Extinct 	0 	0
Iiwi 	Drepanis coccinea 		41 	59
Hawaii Mamo 	Drepanis pacifica 	Extinct 	0 	0
Black Mamo 	Drepanis funerea 	Extinct 	0 	0
Ula-ai-hawane 	Ciridops anna 	Extinct 	0 	0
