Common name 	Scientific name 	Status 	No. 	No. Back
Southern Mountain Cacique 	Cacicus chrysonotus 		52 	10
Band-tailed Oropendola 	Cacicus latirostris 		13 	1
Casqued Oropendola 	Cacicus oseryi 		36 	104
Red-rumped Cacique 	Cacicus haemorrhous 		160 	280
Scott's Oriole 	Icterus parisorum 		168 	200
Yellow-backed Oriole 	Icterus chrysater 		158 	76
Audubon's Oriole 	Icterus graduacauda 		44 	14
Jamaican Oriole 	Icterus leucopteryx 		5 	4
Orange Oriole 	Icterus auratus 		5 	1
Altamira Oriole 	Icterus gularis 		74 	28
Yellow Oriole 	Icterus nigrogularis 		64 	14
Bullock's Oriole 	Icterus bullockii 		216 	252
Streak-backed Oriole 	Icterus pustulatus 		143 	437
Black-backed Oriole 	Icterus abeillei 		11 	0
Baltimore Oriole 	Icterus galbula 		225 	272
Yellow-tailed Oriole 	Icterus mesomelas 		65 	17
Spot-breasted Oriole 	Icterus pectoralis 		30 	4
White-edged Oriole 	Icterus graceannae 		22 	8
Venezuelan Troupial 	Icterus icterus 		37 	8
Orange-backed Troupial 	Icterus croconotus 		58 	12
Bar-winged Oriole 	Icterus maculialatus 		9 	0
Black-vented Oriole 	Icterus wagleri 		38 	27
Hooded Oriole 	Icterus cucullatus 		181 	210
Black-cowled Oriole 	Icterus prosthemelas 		8 	1
Orchard Oriole 	Icterus spurius 		166 	124
Ochre Oriole 	Icterus fuertesi 		5 	0
Hispaniolan Oriole 	Icterus dominicensis 		1 	0
Orange-crowned Oriole 	Icterus auricapillus 		15 	0
Epaulet Oriole 	Icterus cayanensis 		70 	13
Jamaican Blackbird 	Nesopsar nigerrimus 		6 	0
Tawny-shouldered Blackbird 	Agelaius humeralis 		3 	0
Tricolored Blackbird 	Agelaius tricolor 		69 	1
Red-winged Blackbird 	Agelaius phoeniceus 		656 	2501
Red-shouldered Blackbird 	Agelaius assimilis 		5 	0
Screaming Cowbird 	Molothrus rufoaxillaris 		98 	1
Giant Cowbird 	Molothrus oryzivorus 		56 	4
Shiny Cowbird 	Molothrus bonariensis 		163 	51
Bronzed Cowbird 	Molothrus aeneus 		53 	21
Bronze-brown Cowbird 	Molothrus armenti 		13 	0
Brown-headed Cowbird 	Molothrus ater 		250 	491
Scrub Blackbird 	Dives warczewiczi 		76 	79
Melodious Blackbird 	Dives dives 		124 	249
Rusty Blackbird 	Euphagus carolinus 		90 	8
Brewer's Blackbird 	Euphagus cyanocephalus 		72 	45
Common Grackle 	Quiscalus quiscula 		158 	261
Nicaraguan Grackle 	Quiscalus nicaraguensis 		7 	0
Carib Grackle 	Quiscalus lugubris 		72 	29
Greater Antillean Grackle 	Quiscalus niger 		30 	18
Boat-tailed Grackle 	Quiscalus major 		91 	224
Great-tailed Grackle 	Quiscalus mexicanus 		240 	584
Red-bellied Grackle 	Hypopyrrhus pyrohypogaster 		70 	0
Velvet-fronted Grackle 	Lampropsar tanagrinus 		25 	5
Oriole Blackbird 	Gymnomystax mexicanus 		37 	10
Colombian Mountain Grackle 	Macroagelaius subalaris 		88 	8
Golden-tufted Mountain Grackle 	Macroagelaius imthurni 		31 	1
Austral Blackbird 	Curaeus curaeus 		71 	7
Scarlet-headed Blackbird 	Amblyramphus holosericeus 		71 	3
Forbes's Blackbird 	Anumara forbesi 		14 	0
Chopi Blackbird 	Gnorimopsar chopi 		139 	189
Bolivian Blackbird 	Oreopsar bolivianus 		9 	6
Greyish Baywing 	Agelaioides badius 		114 	25
Yellow-winged Blackbird 	Agelasticus thilius 		77 	18
Pale-eyed Blackbird 	Agelasticus xanthophthalmus 		9 	1
Unicolored Blackbird 	Agelasticus cyanopus 		29 	10
Chestnut-capped Blackbird 	Chrysomus ruficapillus 		103 	40
Yellow-hooded Blackbird 	Chrysomus icterocephalus 		85 	17
Saffron-cowled Blackbird 	Xanthopsar flavus 		40 	0
Brown-and-yellow Marshbird 	Pseudoleistes virescens 		56 	8
Yellow-rumped Marshbird 	Pseudoleistes guirahuro 		95 	1
Ovenbird 	Seiurus aurocapilla 		235 	433
Worm-eating Warbler 	Helmitheros vermivorum 		123 	47
Louisiana Waterthrush 	Parkesia motacilla 		153 	30
Northern Waterthrush 	Parkesia noveboracensis 		292 	218
Bachman's Warbler 	Vermivora bachmanii 		0 	0
Golden-winged Warbler 	Vermivora chrysoptera 		100 	22
Blue-winged Warbler 	Vermivora cyanoptera 		134 	78
Black-and-white Warbler 	Mniotilta varia 		229 	186
Prothonotary Warbler 	Protonotaria citrea 		81 	53
Swainson's Warbler 	Limnothlypis swainsonii 		157 	29
Crescent-chested Warbler 	Oreothlypis superciliosa 		82 	67
Flame-throated Warbler 	Oreothlypis gutturalis 		18 	2
Tennessee Warbler 	Leiothlypis peregrina 		206 	204
Orange-crowned Warbler 	Leiothlypis celata 		282 	281
Colima Warbler 	Leiothlypis crissalis 		25 	1
Lucy's Warbler 	Leiothlypis luciae 		95 	267
Nashville Warbler 	Leiothlypis ruficapilla 		161 	145
Virginia's Warbler 	Leiothlypis virginiae 		61 	25
Connecticut Warbler 	Oporornis agilis 		56 	5
Grey-crowned Yellowthroat 	Geothlypis poliocephala 		87 	40
Masked Yellowthroat 	Geothlypis aequinoctialis 		29 	11
MacGillivray's Warbler 	Geothlypis tolmiei 		222 	97
Mourning Warbler 	Geothlypis philadelphia 		164 	29
Kentucky Warbler 	Geothlypis formosa 		147 	47
Olive-crowned Yellowthroat 	Geothlypis semiflava 		53 	16
Black-polled Yellowthroat 	Geothlypis speciosa 		34 	3
Belding's Yellowthroat 	Geothlypis beldingi 		12 	2
Altamira Yellowthroat 	Geothlypis flavovelata 		4 	0
Common Yellowthroat 	Geothlypis trichas 		462 	1283
Hooded Yellowthroat 	Geothlypis nelsoni 		21 	3
Hooded Warbler 	Setophaga citrina 		223 	173
American Redstart 	Setophaga ruticilla 		349 	453
Kirtland's Warbler 	Setophaga kirtlandii 		50 	12
Cape May Warbler 	Setophaga tigrina 		92 	9
Cerulean Warbler 	Setophaga cerulea 		96 	29
Northern Parula 	Setophaga americana 		230 	266
Tropical Parula 	Setophaga pitiayumi 		303 	468
Magnolia Warbler 	Setophaga magnolia 		216 	230
Bay-breasted Warbler 	Setophaga castanea 		83 	17
Blackburnian Warbler 	Setophaga fusca 		174 	80
Mangrove Warbler 	Setophaga petechia 		140 	80
Chestnut-sided Warbler 	Setophaga pensylvanica 		187 	175
Blackpoll Warbler 	Setophaga striata 		197 	125
Black-throated Blue Warbler 	Setophaga caerulescens 		129 	103
Palm Warbler 	Setophaga palmarum 		63 	44
Pine Warbler 	Setophaga pinus 		137 	123
Myrtle Warbler 	Setophaga coronata 		224 	396
Yellow-throated Warbler 	Setophaga dominica 		93 	54
Vitelline Warbler 	Setophaga vitellina 		5 	0
Prairie Warbler 	Setophaga discolor 		117 	99
Grace's Warbler 	Setophaga graciae 		117 	170
Black-throated Grey Warbler 	Setophaga nigrescens 		157 	167
Townsend's Warbler 	Setophaga townsendi 		153 	88
Hermit Warbler 	Setophaga occidentalis 		57 	19
Golden-cheeked Warbler 	Setophaga chrysoparia 		33 	7
Black-throated Green Warbler 	Setophaga virens 		148 	231
Citrine Warbler 	Myiothlypis luteoviridis 		93 	42
Santa Marta Warbler 	Myiothlypis basilica 		19 	0
White-striped Warbler 	Myiothlypis leucophrys 		24 	2
Flavescent Warbler 	Myiothlypis flaveola 		171 	136
White-rimmed Warbler 	Myiothlypis leucoblephara 		150 	267
Pale-legged Warbler 	Myiothlypis signata 		62 	9
Black-crested Warbler 	Myiothlypis nigrocristata 		191 	153
Buff-rumped Warbler 	Myiothlypis fulvicauda 		214 	45
Riverbank Warbler 	Myiothlypis rivularis 		116 	28
Two-banded Warbler 	Myiothlypis bivittata 		52 	53
Cuzco Warbler 	Myiothlypis chrysogaster 		14 	26
White-lored Warbler 	Myiothlypis conspicillata 		31 	10
Grey-throated Warbler 	Myiothlypis cinereicollis 		32 	1
Grey-and-gold Warbler 	Myiothlypis fraseri 		60 	124
Russet-crowned Warbler 	Myiothlypis coronata 		243 	325
Grey-headed Warbler 	Myiothlypis griseiceps 		9 	0
Fan-tailed Warbler 	Basileuterus lachrymosus 		44 	11
Rufous-capped Warbler 	Basileuterus rufifrons 		210 	83
Black-cheeked Warbler 	Basileuterus melanogenys 		29 	0
Pirre Warbler 	Basileuterus ignotus 		10 	1
Golden-browed Warbler 	Basileuterus belli 		37 	31
Golden-crowned Warbler 	Basileuterus culicivorus 		348 	711
Three-banded Warbler 	Basileuterus trifasciatus 		30 	17
Three-striped Warbler 	Basileuterus tristriatus 		188 	145
Canada Warbler 	Cardellina canadensis 		170 	43
Wilson's Warbler 	Cardellina pusilla 		301 	405
Red-faced Warbler 	Cardellina rubrifrons 		50 	18
Red Warbler 	Cardellina rubra 		45 	9
Pink-headed Warbler 	Cardellina versicolor 		15 	0
Painted Whitestart 	Myioborus pictus 		153 	170
Slate-throated Whitestart 	Myioborus miniatus 		296 	416
Brown-capped Whitestart 	Myioborus brunniceps 		39 	32
Yellow-crowned Whitestart 	Myioborus flavivertex 		22 	8
White-fronted Whitestart 	Myioborus albifrons 		11 	2
Golden-fronted Whitestart 	Myioborus ornatus 		106 	60
Spectacled Whitestart 	Myioborus melanocephalus 		69 	87
Collared Whitestart 	Myioborus torquatus 		18 	0
Paria Whitestart 	Myioborus pariae 		4 	0
White-faced Whitestart 	Myioborus albifacies 		0 	0
Guaiquinima Whitestart 	Myioborus cardonai 		0 	0
Tepui Whitestart 	Myioborus castaneocapilla 		15 	0
Dusky-faced Tanager 	Mitrospingus cassinii 		61 	12
Olive-backed Tanager 	Mitrospingus oleagineus 		15 	0
Olive-green Tanager 	Orthogonys chloricterus 		39 	6
Red-billed Pied Tanager 	Lamprospiza melanoleuca 		56 	16
Flame-colored Tanager 	Piranga bidentata 		83 	55
Tooth-billed Tanager 	Piranga lutea 		32 	10
Red Tanager 	Piranga flava 		40 	1
Hepatic Tanager 	Piranga hepatica 		69 	127
Summer Tanager 	Piranga rubra 		259 	205
Rose-throated Tanager 	Piranga roseogularis 		21 	14
Scarlet Tanager 	Piranga olivacea 		163 	151
Western Tanager 	Piranga ludoviciana 		157 	441
White-winged Tanager 	Piranga leucoptera 		70 	3
Red-headed Tanager 	Piranga erythrocephala 		20 	4
Red-hooded Tanager 	Piranga rubriceps 		25 	1
Red-crowned Ant Tanager 	Habia rubica 		245 	153
Red-throated Ant Tanager 	Habia fuscicauda 		110 	32
Black-cheeked Ant Tanager 	Habia atrimaxillaris 		28 	4
Sooty Ant Tanager 	Habia gutturalis 		46 	1
Crested Ant Tanager 	Habia cristata 		57 	2
Carmiol's Tanager 	Chlorothraupis carmioli 		45 	29
Olive Tanager 	Chlorothraupis frenata 		37 	17
Lemon-spectacled Tanager 	Chlorothraupis olivacea 		45 	30
Ochre-breasted Tanager 	Chlorothraupis stolzmanni 		105 	40
Yellow Grosbeak 	Pheucticus chrysopeplus 		75 	337
Black-thighed Grosbeak 	Pheucticus tibialis 		15 	1
Golden Grosbeak 	Pheucticus chrysogaster 		57 	28
Black-backed Grosbeak 	Pheucticus aureoventris 		55 	19
Rose-breasted Grosbeak 	Pheucticus ludovicianus 		165 	133
Black-headed Grosbeak 	Pheucticus melanocephalus 		243 	469
Red-breasted Chat 	Granatellus venustus 		20 	23
Grey-throated Chat 	Granatellus sallaei 		13 	1
Rose-breasted Chat 	Granatellus pelzelni 		75 	10
Northern Cardinal 	Cardinalis cardinalis 		593 	2477
Vermilion Cardinal 	Cardinalis phoeniceus 		25 	2
Pyrrhuloxia 	Cardinalis sinuatus 		101 	175
Black-faced Grosbeak 	Caryothraustes poliogaster 		42 	13
Yellow-green Grosbeak 	Caryothraustes canadensis 		124 	59
Crimson-collared Grosbeak 	Rhodothraupis celaeno 		9 	2
Red-and-black Grosbeak 	Periporphyrus erythromelas 		31 	4
Cabanis's Seedeater 	Amaurospiza concolor 		8 	0
Blackish-blue Seedeater 	Amaurospiza moesta 		52 	8
Carrizal Seedeater 	Amaurospiza carrizalensis 		1 	0
Dickcissel 	Spiza americana 		165 	134
Glaucous-blue Grosbeak 	Cyanoloxia glaucocaerulea 		18 	4
Blue-black Grosbeak 	Cyanocompsa cyanoides 		130 	58
Ultramarine Grosbeak 	Cyanocompsa brissonii 		102 	16
Blue Bunting 	Cyanocompsa parellina 		48 	10
Blue Grosbeak 	Passerina caerulea 		179 	377
Indigo Bunting 	Passerina cyanea 		228 	431
Lazuli Bunting 	Passerina amoena 		141 	139
Varied Bunting 	Passerina versicolor 		65 	117
Painted Bunting 	Passerina ciris 		98 	41
Rose-bellied Bunting 	Passerina rositae 		10 	1
Orange-breasted Bunting 	Passerina leclancherii 		25 	6
Brown Tanager 	Orchesticus abeillei 		36 	6
Yellow Cardinal 	Gubernatrix cristata 		8 	0
Red-crested Cardinal 	Paroaria coronata 		60 	13
Red-cowled Cardinal 	Paroaria dominicana 		31 	12
Red-capped Cardinal 	Paroaria gularis 		27 	11
Masked Cardinal 	Paroaria nigrogenis 		3 	0
Crimson-fronted Cardinal 	Paroaria baeri 		7 	1
Yellow-billed Cardinal 	Paroaria capitata 		15 	2
Cinnamon Tanager 	Schistochlamys ruficapillus 		31 	3
Black-faced Tanager 	Schistochlamys melanopis 		39 	2
Magpie Tanager 	Cissopis leverianus 		79 	14
Black-and-white Tanager 	Conothraupis speculigera 		18 	7
Cone-billed Tanager 	Conothraupis mesoleuca 		8 	0
Scarlet-throated Tanager 	Compsothraupis loricata 		33 	14
White-capped Tanager 	Sericossypha albocristata 		104 	9
Hooded Tanager 	Nemosia pileata 		54 	4
Cherry-throated Tanager 	Nemosia rourei 		12 	1
Rufous-crested Tanager 	Creurgops verticalis 		16 	0
Slaty Tanager 	Creurgops dentatus 		5 	0
Black-capped Hemispingus 	Hemispingus atropileus 		34 	7
Orange-browed Hemispingus 	Hemispingus calophrys 		12 	3
Parodi's Hemispingus 	Hemispingus parodii 		13 	1
Superciliaried Hemispingus 	Hemispingus superciliaris 		89 	31
Grey-capped Hemispingus 	Hemispingus reyi 		11 	0
Oleaginous Hemispingus 	Hemispingus frontalis 		29 	5
Black-eared Hemispingus 	Hemispingus melanotis 		35 	6
Slaty-backed Hemispingus 	Hemispingus goeringi 		0 	0
Rufous-browed Hemispingus 	Hemispingus rufosuperciliaris 		14 	1
Black-headed Hemispingus 	Hemispingus verticalis 		23 	0
Drab Hemispingus 	Hemispingus xanthophthalmus 		3 	0
Three-striped Hemispingus 	Hemispingus trifasciatus 		5 	1
Grey-hooded Bush Tanager 	Cnemoscopus rubrirostris 		29 	4
Fulvous-headed Tanager 	Thlypopsis fulviceps 		5 	1
Rufous-chested Tanager 	Thlypopsis ornata 		19 	1
Brown-flanked Tanager 	Thlypopsis pectoralis 		4 	0
Orange-headed Tanager 	Thlypopsis sordida 		58 	9
Buff-bellied Tanager 	Thlypopsis inornata 		15 	0
Rust-and-yellow Tanager 	Thlypopsis ruficeps 		11 	1
Chestnut-headed Tanager 	Pyrrhocoma ruficeps 		44 	12
White-rumped Tanager 	Cypsnagra hirundinacea 		56 	6
Pardusco 	Nephelornis oneilli 		12 	0
Black-goggled Tanager 	Trichothraupis melanops 		75 	22
Grey-headed Tanager 	Eucometis penicillata 		93 	18
Flame-crested Tanager 	Tachyphonus cristatus 		38 	12
Yellow-crested Tanager 	Tachyphonus rufiventer 		2 	0
Fulvous-crested Tanager 	Tachyphonus surinamus 		32 	6
White-shouldered Tanager 	Tachyphonus luctuosus 		53 	6
Tawny-crested Tanager 	Tachyphonus delatrii 		57 	56
Ruby-crowned Tanager 	Tachyphonus coronatus 		106 	55
White-lined Tanager 	Tachyphonus rufus 		59 	11
Red-shouldered Tanager 	Tachyphonus phoenicius 		11 	0
Black-throated Shrike-Tanager 	Lanio aurantius 		12 	1
White-throated Shrike-Tanager 	Lanio leucothorax 		27 	5
Fulvous Shrike-Tanager 	Lanio fulvus 		66 	32
White-winged Shrike-Tanager 	Lanio versicolor 		42 	55
Crimson-collared Tanager 	Ramphocelus sanguinolentus 		15 	1
Masked Crimson Tanager 	Ramphocelus nigrogularis 		41 	8
Crimson-backed Tanager 	Ramphocelus dimidiatus 		62 	61
Huallaga Tanager 	Ramphocelus melanogaster 		9 	2
Silver-beaked Tanager 	Ramphocelus carbo 		167 	369
Brazilian Tanager 	Ramphocelus bresilia 		65 	34
Scarlet-rumped Tanager 	Ramphocelus passerinii 		67 	28
Flame-rumped Tanager 	Ramphocelus flammigerus 		20 	32
Lemon-rumped Tanager 	Ramphocelus icteronotus 		58 	82
Blue-grey Tanager 	Thraupis episcopus 		184 	244
Sayaca Tanager 	Thraupis sayaca 		117 	133
Glaucous Tanager 	Thraupis glaucocolpa 		6 	1
Azure-shouldered Tanager 	Thraupis cyanoptera 		28 	14
Golden-chevroned Tanager 	Thraupis ornata 		43 	14
Yellow-winged Tanager 	Thraupis abbas 		33 	12
Palm Tanager 	Thraupis palmarum 		165 	175
Blue-capped Tanager 	Thraupis cyanocephala 		53 	4
Blue-and-yellow Tanager 	Thraupis bonariensis 		59 	7
Vermilion Tanager 	Calochaetes coccineus 		9 	1
Blue-backed Tanager 	Cyanicterus cyanicterus 		24 	2
Yellow-green Tanager 	Bangsia flavovirens 		15 	1
Blue-and-gold Tanager 	Bangsia arcaei 		2 	0
Black-and-gold Tanager 	Bangsia melanochlamys 		24 	1
Golden-chested Tanager 	Bangsia rothschildi 		16 	0
Moss-backed Tanager 	Bangsia edwardsi 		24 	4
Gold-ringed Tanager 	Bangsia aureocincta 		20 	2
Orange-throated Tanager 	Wetmorethraupis sterrhopteron 		45 	2
Hooded Mountain Tanager 	Buthraupis montana 		90 	20
Black-chested Mountain Tanager 	Buthraupis eximia 		21 	5
Golden-backed Mountain Tanager 	Buthraupis aureodorsalis 		10 	0
Masked Mountain Tanager 	Buthraupis wetmorei 		19 	1
Santa Marta Mountain Tanager 	Anisognathus melanogenys 		12 	0
Lacrimose Mountain Tanager 	Anisognathus lacrymosus 		70 	19
Scarlet-bellied Mountain Tanager 	Anisognathus igniventris 		143 	52
Blue-winged Mountain Tanager 	Anisognathus somptuosus 		58 	54
Black-chinned Mountain Tanager 	Anisognathus notabilis 		27 	1
Grass-green Tanager 	Chlorornis riefferii 		80 	22
Rufous-bellied Mountain Tanager 	Pseudosaltator rufiventris 		9 	3
Buff-breasted Mountain Tanager 	Dubusia taeniata 		110 	21
Chestnut-bellied Mountain Tanager 	Delothraupis castaneoventris 		19 	2
Diademed Tanager 	Stephanophorus diadematus 		75 	39
Purplish-mantled Tanager 	Iridosornis porphyrocephalus 		31 	1
Yellow-throated Tanager 	Iridosornis analis 		30 	3
Golden-collared Tanager 	Iridosornis jelskii 		3 	0
Golden-crowned Tanager 	Iridosornis rufivertex 		19 	1
Yellow-scarfed Tanager 	Iridosornis reinhardti 		9 	0
Fawn-breasted Tanager 	Pipraeidea melanonota 		106 	9
Shrike-like Tanager 	Neothraupis fasciata 		28 	0
Glistening-green Tanager 	Chlorochrysa phoenicotis 		30 	40
Orange-eared Tanager 	Chlorochrysa calliparaea 		14 	2
Multicolored Tanager 	Chlorochrysa nitidissima 		19 	5
Plain-colored Tanager 	Tangara inornata 		18 	1
Cabanis's Tanager 	Tangara cabanisi 		14 	2
Grey-and-gold Tanager 	Tangara palmeri 		19 	3
Turquoise Tanager 	Tangara mexicana 		34 	14
Paradise Tanager 	Tangara chilensis 		91 	91
Seven-colored Tanager 	Tangara fastuosa 		16 	1
Green-headed Tanager 	Tangara seledon 		41 	18
Red-necked Tanager 	Tangara cyanocephala 		38 	26
Brassy-breasted Tanager 	Tangara desmaresti 		41 	10
Gilt-edged Tanager 	Tangara cyanoventris 		28 	8
Blue-whiskered Tanager 	Tangara johannae 		12 	0
Green-and-gold Tanager 	Tangara schrankii 		26 	21
Emerald Tanager 	Tangara florida 		11 	1
Golden Tanager 	Tangara arthus 		64 	21
Silver-throated Tanager 	Tangara icterocephala 		26 	4
Saffron-crowned Tanager 	Tangara xanthocephala 		25 	1
Golden-eared Tanager 	Tangara chrysotis 		5 	0
Flame-faced Tanager 	Tangara parzudakii 		28 	1
Yellow-bellied Tanager 	Tangara xanthogastra 		9 	1
Spotted Tanager 	Tangara punctata 		19 	3
Speckled Tanager 	Tangara guttata 		20 	0
Dotted Tanager 	Tangara varia 		12 	0
Rufous-throated Tanager 	Tangara rufigula 		25 	4
Bay-headed Tanager 	Tangara gyrola 		58 	13
Rufous-winged Tanager 	Tangara lavinia 		19 	3
Burnished-buff Tanager 	Tangara cayana 		49 	35
Black-backed Tanager 	Tangara peruviana 		15 	1
Chestnut-backed Tanager 	Tangara preciosa 		17 	1
Scrub Tanager 	Tangara vitriolina 		51 	9
Green-capped Tanager 	Tangara meyerdeschauenseei 		6 	1
Rufous-cheeked Tanager 	Tangara rufigenis 		1 	0
Golden-naped Tanager 	Tangara ruficervix 		14 	1
Metallic-green Tanager 	Tangara labradorides 		27 	6
Blue-browed Tanager 	Tangara cyanotis 		11 	1
Blue-necked Tanager 	Tangara cyanicollis 		42 	10
Golden-hooded Tanager 	Tangara larvata 		49 	9
Masked Tanager 	Tangara nigrocincta 		40 	6
Spangle-cheeked Tanager 	Tangara dowii 		11 	0
Green-naped Tanager 	Tangara fucosa 		3 	0
Beryl-spangled Tanager 	Tangara nigroviridis 		33 	6
Blue-and-black Tanager 	Tangara vassorii 		39 	11
Black-capped Tanager 	Tangara heinei 		48 	26
Sira Tanager 	Tangara phillipsi 		2 	0
Silver-backed Tanager 	Tangara viridicollis 		8 	4
Straw-backed Tanager 	Tangara argyrofenges 		7 	4
Black-headed Tanager 	Tangara cyanoptera 		15 	0
Opal-rumped Tanager 	Tangara velia 		39 	5
Opal-crowned Tanager 	Tangara callophrys 		14 	3
Swallow Tanager 	Tersina viridis 		78 	45
White-bellied Dacnis 	Dacnis albiventris 		8 	1
Black-faced Dacnis 	Dacnis lineata 		11 	7
Yellow-bellied Dacnis 	Dacnis flaviventer 		18 	0
Turquoise Dacnis 	Dacnis hartlaubi 		15 	0
Black-legged Dacnis 	Dacnis nigripes 		5 	0
Scarlet-thighed Dacnis 	Dacnis venusta 		15 	1
Blue Dacnis 	Dacnis cayana 		65 	17
Viridian Dacnis 	Dacnis viguieri 		1 	0
Scarlet-breasted Dacnis 	Dacnis berlepschi 		12 	5
Short-billed Honeycreeper 	Cyanerpes nitidus 		10 	2
Shining Honeycreeper 	Cyanerpes lucidus 		5 	1
Purple Honeycreeper 	Cyanerpes caeruleus 		27 	8
Red-legged Honeycreeper 	Cyanerpes cyaneus 		67 	12
Green Honeycreeper 	Chlorophanes spiza 		53 	7
Golden-collared Honeycreeper 	Iridophanes pulcherrimus 		7 	0
Sulphur-rumped Tanager 	Heterospingus rubrifrons 		7 	0
Scarlet-browed Tanager 	Heterospingus xanthopygius 		23 	7
Guira Tanager 	Hemithraupis guira 		111 	61
Rufous-headed Tanager 	Hemithraupis ruficapilla 		48 	16
Yellow-backed Tanager 	Hemithraupis flavicollis 		36 	10
Black-and-yellow Tanager 	Chrysothlypis chrysomelas 		10 	0
Scarlet-and-white Tanager 	Chrysothlypis salmoni 		21 	4
Tit-like Dacnis 	Xenodacnis parina 		46 	8
Chestnut-vented Conebill 	Conirostrum speciosum 		87 	30
White-eared Conebill 	Conirostrum leucogenys 		15 	1
Bicolored Conebill 	Conirostrum bicolor 		53 	6
Pearly-breasted Conebill 	Conirostrum margaritae 		22 	0
Cinereous Conebill 	Conirostrum cinereum 		40 	10
Tamarugo Conebill 	Conirostrum tamarugense 		20 	2
White-browed Conebill 	Conirostrum ferrugineiventre 		4 	1
Rufous-browed Conebill 	Conirostrum rufum 		15 	3
Blue-backed Conebill 	Conirostrum sitticolor 		47 	3
Capped Conebill 	Conirostrum albifrons 		32 	3
Giant Conebill 	Oreomanes fraseri 		30 	0
Cinnamon-bellied Flowerpiercer 	Diglossa baritula 		28 	4
