Common name 	Scientific name 	Status 	No. 	No. Back
White-rumped Snowfinch 	Onychostruthus taczanowskii 		16 	1
Pere David's Snowfinch 	Pyrgilauda davidiana 		4 	0
Rufous-necked Snowfinch 	Pyrgilauda ruficollis 		13 	0
Blanford's Snowfinch 	Pyrgilauda blanfordi 		5 	0
Afghan Snowfinch 	Pyrgilauda theresae 		0 	0
Rüppell's Weaver 	Ploceus galbula 		31 	14
Asian Golden Weaver 	Ploceus hypoxanthus 		12 	0
Black-breasted Weaver 	Ploceus benghalensis 		1 	0
Streaked Weaver 	Ploceus manyar 		9 	1
Baya Weaver 	Ploceus philippinus 		39 	15
Finn's Weaver 	Ploceus megarhynchus 		0 	0
Yellow-crowned Bishop 	Euplectes afer 		32 	47
Orange-cheeked Waxbill 	Estrilda melpoda 		9 	2
Arabian Waxbill 	Estrilda rufibarba 		2 	0
Red Avadavat 	Amandava amandava 		48 	2
Green Avadavat 	Amandava formosa 		12 	1
Orange-breasted Waxbill 	Amandava subflava 		16 	4
Mountain Firetail 	Oreostruthus fuliginosus 		2 	0
Crimson Finch 	Neochmia phaeton 		10 	2
Zebra Finch 	Taeniopygia guttata 		19 	11
Tawny-breasted Parrotfinch 	Erythrura hyperythra 		7 	0
Pin-tailed Parrotfinch 	Erythrura prasina 		14 	1
Green-faced Parrotfinch 	Erythrura viridifacies 		0 	0
Tricolored Parrotfinch 	Erythrura tricolor 		5 	0
Red-eared Parrotfinch 	Erythrura coloria 		6 	0
Blue-faced Parrotfinch 	Erythrura trichroa 		14 	2
Papuan Parrotfinch 	Erythrura papuana 		0 	0
African Silverbill 	Euodice cantans 		17 	9
Indian Silverbill 	Euodice malabarica 		24 	4
White-rumped Munia 	Lonchura striata 		33 	5
Javan Munia 	Lonchura leucogastroides 		8 	2
Dusky Munia 	Lonchura fuscans 		12 	2
Black-faced Munia 	Lonchura molucca 		9 	0
Scaly-breasted Munia 	Lonchura punctulata 		73 	24
Black-throated Munia 	Lonchura kelaarti 		5 	0
White-bellied Munia 	Lonchura leucogastra 		5 	0
Streak-headed Mannikin 	Lonchura tristissima 		6 	0
White-spotted Mannikin 	Lonchura leucosticta 		0 	0
Five-colored Munia 	Lonchura quinticolor 		2 	0
Tricolored Munia 	Lonchura malacca 		5 	0
White-capped Munia 	Lonchura ferruginosa 		1 	0
Chestnut Munia 	Lonchura atricapilla 		16 	5
White-headed Munia 	Lonchura maja 		9 	0
Pale-headed Munia 	Lonchura pallida 		1 	0
Great-billed Mannikin 	Lonchura grandis 		0 	0
Grey-banded Mannikin 	Lonchura vana 		4 	0
Grey-headed Mannikin 	Lonchura caniceps 		1 	0
Grey-crowned Mannikin 	Lonchura nevermanni 		1 	0
Hooded Mannikin 	Lonchura spectabilis 		5 	0
Chestnut-breasted Mannikin 	Lonchura castaneothorax 		7 	1
Black Mannikin 	Lonchura stygia 		1 	0
Black-breasted Mannikin 	Lonchura teerinki 		2 	0
Eastern Alpine Mannikin 	Lonchura monticola 		0 	0
Western Alpine Mannikin 	Lonchura montana 		2 	0
Timor Sparrow 	Lonchura fuscata 		1 	0
Java Sparrow 	Lonchura oryzivora 		6 	2
Alpine Accentor 	Prunella collaris 		76 	2
Altai Accentor 	Prunella himalayana 		15 	2
Robin Accentor 	Prunella rubeculoides 		13 	0
Rufous-breasted Accentor 	Prunella strophiata 		30 	5
Siberian Accentor 	Prunella montanella 		15 	3
Brown Accentor 	Prunella fulvescens 		35 	15
Radde's Accentor 	Prunella ocularis 		10 	0
Arabian Accentor 	Prunella fagani 		0 	0
Black-throated Accentor 	Prunella atrogularis 		9 	3
Kozlov's Accentor 	Prunella koslowi 		9 	0
Dunnock 	Prunella modularis 		1247 	3085
Japanese Accentor 	Prunella rubida 		13 	2
Maroon-backed Accentor 	Prunella immaculata 		7 	0
Forest Wagtail 	Dendronanthus indicus 		19 	2
Western Yellow Wagtail 	Motacilla flava 		1060 	559
Eastern Yellow Wagtail 	Motacilla tschutschensis 		115 	14
Citrine Wagtail 	Motacilla citreola 		217 	16
Grey Wagtail 	Motacilla cinerea 		481 	372
White Wagtail 	Motacilla alba 		883 	953
Mekong Wagtail 	Motacilla samveasnae 		10 	0
Japanese Wagtail 	Motacilla grandis 		66 	24
White-browed Wagtail 	Motacilla maderaspatensis 		38 	8
Golden Pipit 	Tmetothylacus tenellus 		1 	0
Richard's Pipit 	Anthus richardi 		266 	15
Paddyfield Pipit 	Anthus rufulus 		60 	10
Australian Pipit 	Anthus australis 		10 	2
New Zealand Pipit 	Anthus novaeseelandiae 		13 	1
Blyth's Pipit 	Anthus godlewskii 		106 	12
Tawny Pipit 	Anthus campestris 		263 	28
Long-billed Pipit 	Anthus similis 		60 	5
Meadow Pipit 	Anthus pratensis 		568 	839
Tree Pipit 	Anthus trivialis 		929 	514
Olive-backed Pipit 	Anthus hodgsoni 		558 	56
Pechora Pipit 	Anthus gustavi 		20 	4
Rosy Pipit 	Anthus roseatus 		31 	2
Red-throated Pipit 	Anthus cervinus 		227 	27
Buff-bellied Pipit 	Anthus rubescens 		129 	29
Water Pipit 	Anthus spinoletta 		311 	43
Eurasian Rock Pipit 	Anthus petrosus 		170 	28
Nilgiri Pipit 	Anthus nilghiriensis 		5 	0
Upland Pipit 	Anthus sylvanus 		15 	1
Alpine Pipit 	Anthus gutturalis 		5 	0
Madanga 	Anthus ruficollis 		0 	0
Przevalski's Finch 	Urocynchramus pylzowi 		13 	0
Common Chaffinch 	Fringilla coelebs 		3952 	13421
Brambling 	Fringilla montifringilla 		451 	354
Black-and-yellow Grosbeak 	Mycerobas icterioides 		9 	0
Collared Grosbeak 	Mycerobas affinis 		18 	4
Spot-winged Grosbeak 	Mycerobas melanozanthos 		8 	0
White-winged Grosbeak 	Mycerobas carnipes 		34 	15
Hawfinch 	Coccothraustes coccothraustes 		750 	1056
Chinese Grosbeak 	Eophona migratoria 		23 	5
Japanese Grosbeak 	Eophona personata 		91 	106
Pine Grosbeak 	Pinicola enucleator 		159 	17
Brown Bullfinch 	Pyrrhula nipalensis 		19 	2
Orange Bullfinch 	Pyrrhula aurantiaca 		6 	0
Red-headed Bullfinch 	Pyrrhula erythrocephala 		8 	1
Grey-headed Bullfinch 	Pyrrhula erythaca 		26 	9
White-cheeked Bullfinch 	Pyrrhula leucogenis 		8 	0
Eurasian Bullfinch 	Pyrrhula pyrrhula 		901 	617
Asian Crimson-winged Finch 	Rhodopechys sanguineus 		5 	1
Trumpeter Finch 	Bucanetes githagineus 		54 	9
Blanford's Rosefinch 	Agraphospiza rubescens 		10 	0
Spectacled Finch 	Callacanthis burtoni 		11 	0
Golden-naped Finch 	Pyrrhoplectes epauletta 		3 	0
Dark-breasted Rosefinch 	Procarduelis nipalensis 		17 	1
Plain Mountain Finch 	Leucosticte nemoricola 		20 	1
Brandt's Mountain Finch 	Leucosticte brandti 		9 	0
Asian Rosy Finch 	Leucosticte arctoa 		9 	2
Grey-crowned Rosy Finch 	Leucosticte tephrocotis 		48 	5
Common Rosefinch 	Carpodacus erythrinus 		546 	225
Scarlet Finch 	Carpodacus sipahi 		5 	0
Streaked Rosefinch 	Carpodacus rubicilloides 		24 	4
Great Rosefinch 	Carpodacus rubicilla 		17 	0
Blyth's Rosefinch 	Carpodacus grandis 		1 	0
Red-mantled Rosefinch 	Carpodacus rhodochlamys 		8 	1
Himalayan Beautiful Rosefinch 	Carpodacus pulcherrimus 		8 	0
Chinese Beautiful Rosefinch 	Carpodacus davidianus 		5 	1
Pink-rumped Rosefinch 	Carpodacus waltoni 		14 	2
Pink-browed Rosefinch 	Carpodacus rodochroa 		11 	1
Dark-rumped Rosefinch 	Carpodacus edwardsii 		7 	0
Spot-winged Rosefinch 	Carpodacus rodopeplus 		2 	0
Sharpe's Rosefinch 	Carpodacus verreauxii 		1 	0
Vinaceous Rosefinch 	Carpodacus vinaceus 		7 	0
Sinai Rosefinch 	Carpodacus synoicus 		16 	6
Sillem's Mountain Finch 	Carpodacus sillemi 		0 	0
Long-tailed Rosefinch 	Carpodacus sibiricus 		87 	19
Pallas's Rosefinch 	Carpodacus roseus 		9 	1
Three-banded Rosefinch 	Carpodacus trifasciatus 		4 	0
Himalayan White-browed Rosefinch 	Carpodacus thura 		14 	5
Chinese White-browed Rosefinch 	Carpodacus dubius 		28 	10
Red-fronted Rosefinch 	Carpodacus puniceus 		18 	1
European Greenfinch 	Chloris chloris 		1283 	2757
Grey-capped Greenfinch 	Chloris sinica 		60 	78
Yellow-breasted Greenfinch 	Chloris spinoides 		19 	1
Vietnamese Greenfinch 	Chloris monguilloti 		18 	0
Black-headed Greenfinch 	Chloris ambigua 		13 	1
Desert Finch 	Rhodospiza obsoleta 		16 	0
Arabian Serin 	Crithagra rothschildi 		3 	0
Yellow-fronted Canary 	Crithagra mozambica 		91 	37
Yemen Serin 	Crithagra menachensis 		17 	0
Twite 	Linaria flavirostris 		129 	15
Common Linnet 	Linaria cannabina 		826 	2071
Yemen Linnet 	Linaria yemenensis 		7 	7
Common Redpoll 	Acanthis flammea 		380 	231
Arctic Redpoll 	Acanthis hornemanni 		65 	23
Parrot Crossbill 	Loxia pytyopsittacus 		229 	25
Red Crossbill 	Loxia curvirostra 		2489 	728
Two-barred Crossbill 	Loxia leucoptera 		209 	45
Mountain Serin 	Chrysocorythus estherae 		4 	0
European Goldfinch 	Carduelis carduelis 		1140 	2394
Red-fronted Serin 	Serinus pusillus 		24 	3
European Serin 	Serinus serinus 		801 	1618
Syrian Serin 	Serinus syriacus 		2 	0
Tibetan Serin 	Spinus thibetanus 		9 	0
Eurasian Siskin 	Spinus spinus 		699 	1255
Smith's Longspur 	Calcarius pictus 		26 	1
McKay's Bunting 	Plectrophenax hyperboreus 		3 	0
Slaty Bunting 	Emberiza siemsseni 		12 	0
Corn Bunting 	Emberiza calandra 		1844 	1604
Yellowhammer 	Emberiza citrinella 		2165 	4815
Pine Bunting 	Emberiza leucocephalos 		121 	15
Rock Bunting 	Emberiza cia 		230 	120
Godlewski's Bunting 	Emberiza godlewskii 		32 	1
Meadow Bunting 	Emberiza cioides 		139 	113
White-capped Bunting 	Emberiza stewarti 		18 	1
Jankowski's Bunting 	Emberiza jankowskii 		10 	0
Grey-necked Bunting 	Emberiza buchanani 		25 	3
Cinereous Bunting 	Emberiza cineracea 		16 	0
Ortolan Bunting 	Emberiza hortulana 		719 	106
Cretzschmar's Bunting 	Emberiza caesia 		38 	9
Cirl Bunting 	Emberiza cirlus 		538 	705
Striolated Bunting 	Emberiza striolata 		16 	15
House Bunting 	Emberiza sahari 		51 	26
Socotra Bunting 	Emberiza socotrana 		0 	0
Chestnut-eared Bunting 	Emberiza fucata 		47 	18
Little Bunting 	Emberiza pusilla 		252 	40
Yellow-browed Bunting 	Emberiza chrysophrys 		52 	1
Rustic Bunting 	Emberiza rustica 		108 	29
Yellow-throated Bunting 	Emberiza elegans 		63 	17
Yellow-breasted Bunting 	Emberiza aureola 		98 	22
Somali Bunting 	Emberiza poliopleura 		12 	1
Tibetan Bunting 	Emberiza koslowi 		14 	0
Black-headed Bunting 	Emberiza melanocephala 		77 	27
Red-headed Bunting 	Emberiza bruniceps 		41 	30
Yellow Bunting 	Emberiza sulphurata 		54 	14
Black-faced Bunting 	Emberiza spodocephala 		213 	128
Grey Bunting 	Emberiza variabilis 		47 	15
Pallas's Reed Bunting 	Emberiza pallasi 		52 	6
Japanese Reed Bunting 	Emberiza yessoensis 		37 	14
Common Reed Bunting 	Emberiza schoeniclus 		904 	809
Lark Bunting 	Calamospiza melanocorys 		54 	39
Song Sparrow 	Melospiza melodia 		878 	1674
White-throated Sparrow 	Zonotrichia albicollis 		394 	687
Volcano Junco 	Junco vulcani 		11 	0
Guadalupe Junco 	Junco insularis 		0 	0
Seaside Sparrow 	Ammodramus maritimus 		63 	8
Chipping Sparrow 	Spizella passerina 		298 	520
Field Sparrow 	Spizella pusilla 		179 	260
Brewer's Blackbird 	Euphagus cyanocephalus 		72 	45
Northern Waterthrush 	Parkesia noveboracensis 		292 	218
Myrtle Warbler 	Setophaga coronata 		224 	396
Wilson's Warbler 	Cardellina pusilla 		301 	405
Dickcissel 	Spiza americana 		165 	134
